"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Megabiome"
41580,"Hermit Lake",38.08806,-105.632,3450,"Western North America",3
41582,"Badda bog",7.866667,39.36667,4040,"Africa",6
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",3
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",8
41602,"Lago di Massaciuccoli",43.83784,10.3308,0,"Europe",3
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",3
41606,"Sunset Lake",58.497,-124.652,1530,"Western North America",4
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"Western North America",4
41614,"Emerald Lake",39.15163,-106.406,3051,"Western North America",4
41619,"Mahoma Lake",0.344245,29.96721,2960,"Africa",6
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",6
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",3
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",3
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",3
41653,"Sonnenberger Moor",51.76632,10.51354,780,"Europe",3
41657,"Patateros bog",39.59722,-4.67417,700,"Europe",3
41669,"Valdeyernos bog",39.44111,-4.09639,850,"Europe",3
41746,"Peña Negra",40.33472,-5.79222,1258,"Europe",3
41753,"Puerto de Serranillos",40.30722,-4.93417,1700,"Europe",3
41755,"PRD-4",42.53333,-8.51667,260,"Europe",3
41758,"Posidonia Lligat",42.29222,3.291111,-3,"Europe",3
41760,"Culazón",43.23278,-4.48917,592,"Europe",3
41762,"Foy Lake",48.16475,-114.361,1006,"Western North America",4
41764,"Lake Skaidejavri",70.0516,27.84761,183,"Europe",4
41766,"Lake Kvarnträsk",60.34577,19.97168,14,"Europe",3
41770,"Lago di Muzzano",45.99663,8.92794,337,"Europe",3
41842,"Lengi Egga",46.39429,7.97395,2557,"Europe",8
41864,"Lake WA01",61.24441,-136.929,1000,"Western North America",4
41909,"Charco da Candieira",40.34167,-7.57639,1409,"Europe",3
41911,"Lagoa Comprida 2",40.36278,-7.63611,1650,"Europe",3
41926,"Lagoa Travessa II",38.30444,-8.7725,3,"Europe",5
41928,"Lagoa Travessa II",38.30444,-8.7725,3,"Europe",5
42001,"Beaverhouse Lake",46.14714,-85.494,193,"Eastern North America",3
42161,"Unit Lake",59.41115,-97.49,294,"Eastern North America",4
42421,"Lake Almalou",37.66528,46.63194,2410,"Asia",6
42542,"Bruchbergmoor",51.77919,10.49389,910,"Europe",3
42547,"Antler Pond",40.02309,-107.119,3128,"Western North America",3
42555,"Großvillars Alter See",49.04274,8.75934,207,"Europe",3
42557,"Großvillars Alter See",49.04274,8.75934,207,"Europe",3
42559,"Whitebark Moraine Pond",43.78837,-110.794,2801,"Western North America",4
42563,"Altar Lough",55.01868,-8.38863,31,"Europe",3
42566,"Bruckmisse",48.7312,8.644115,666,"Europe",3
42568,"Bruckmisse",48.7312,8.644115,666,"Europe",3
42570,"Bruckmisse",48.7312,8.644115,666,"Europe",3
42645,"Soldier Creek Meadow",32.70177,-109.92,2860,"Western North America",3
42649,"Hornstaad-Hörnle",47.69465,9.006615,385,"Europe",3
42652,"Gaienhofen",47.67799,8.97433,408,"Europe",3
42655,"SGang Gwaay Pond",52.09154,-131.212,5,"Western North America",4
42663,"Northwest Gander River",48.57562,-55.4157,164,"Eastern North America",4
42671,"Wilder See am Ruhestein",48.56961,8.2395,910,"Europe",3
42673,"Huzenbacher See",48.57466,8.348515,747,"Europe",3
42675,"West Side Pond",52.55,-131.8,16,"Western North America",4
42681,"Huzenbacher See",48.57466,8.348515,747,"Europe",3
42683,"Wildseemoor-Kaltenbronn",48.71804,8.458815,909,"Europe",3
42685,"Wildseemoor-Kaltenbronn",48.71804,8.458815,909,"Europe",3
42687,"Herrenwieser See",48.66846,8.29549,830,"Europe",3
42689,"Mindelsee",47.75398,9.024175,406,"Europe",3
42692,"Herrenwieser See",48.66846,8.29549,830,"Europe",3
42714,"Großer Krebssee",52.8455,14.10019,5,"Europe",3
42716,"Großer Krebssee",52.8455,14.10019,5,"Europe",3
42722,"Conne River",48.24774,-55.4936,199,"Eastern North America",4
42745,"Keyhold Pond",61.07859,-138.373,826,"Western North America",4
43295,"Mallín Fontanito",-44.9086,-71.5644,940,"South America",3
43513,"Lej da Champfèr",46.46994,9.80624,1791,"Europe",4
43525,"Loch a'Phuinnd",57.35149,-7.26989,10,"Europe",3
43533,"Loch Buailaval Beag",58.26503,-6.7703,50,"Europe",3
44723,"Soppensee",47.09077,8.08088,596,"Europe",3
44896,"Llyn Cororion",53.19781,-4.10115,85,"Europe",3
44941,"Myrvatnet",68.66045,16.3814,197,"Europe",4
44951,"Kis-Mohos Tó",48.33724,20.42514,315,"Europe",3
45092,"GS18",41.54806,51.10111,-479,"Asia",6
45101,"Nisi Fen",40.81667,21.91667,475,"Europe",3
45103,"Nisi Fen",40.81667,21.91667,475,"Europe",3
45105,"Rezina marsh",39.98778,20.77556,1760,"Europe",3
45107,"Lake Gramousti",39.885,20.59528,400,"Europe",3
45111,"Langarud",37.18556,50.1475,-22,"Asia",3
45113,"Ein Gedi",31.41889,35.38833,-415,"Europe",6
45115,"Clonearl Bog",53.31667,-7.3,98,"Europe",3
45117,"Taul Zanogutii",45.33407,22.80349,1840,"Europe",3
45137,"Iaz",47.10833,22.66111,300,"Europe",3
45144,"Lake Bled",46.36667,14.1,475,"Europe",3
45168,"Lake Manyas",40.16667,28,14,"Europe",3
45170,"Lake Iznik",40.43389,29.53306,88,"Europe",3
45181,"Tubilla del Lago",41.80833,-3.5725,900,"Europe",3
45184,"Arroyo de Valdeconejos",40.86104,-4.06103,1380,"Europe",3
45186,"Arroyo de Navalacarreta",40.85222,-4.03111,1250,"Europe",3
45188,"El Maíllo mire",40.54667,-6.20972,1100,"Europe",3
45190,"Xan de Llamas",42.30417,-6.32139,1500,"Europe",3
45192,"Ayoó de Vidriales",42.12611,-6.07028,780,"Europe",3
45194,"Arroyo de las Cárcavas",40.84194,-4.03139,1300,"Europe",3
45196,"Hayley Wood",52.16056,-0.1125,84,"Europe",3
45200,"Bradfiel Woods",52.18194,0.834167,91,"Europe",3
45202,"Tank Hill Road",51.49194,0.234167,2,"Europe",3
45204,"Ferry Lane",51.51194,0.194444,2,"Europe",3
45207,"Chalkney wood",51.91361,0.723333,75,"Europe",3
45210,"Chalkney wood",51.91361,0.723333,75,"Europe",3
45219,"Malham Tarn",54.09639,-2.16361,377,"Europe",3
45221,"Glen West",54.41667,-8.03333,90,"Europe",3
45223,"Ballynahatty bog",54.54417,-5.95306,36,"Europe",3
45281,"Lezerul calimani",47.1125,25.27361,1650,"Europe",3
45298,"Capatana",46.46611,23.13639,1220,"Europe",3
45311,"Vuoskkujávri",68.34556,19.1,348,"Europe",8
45314,"Alanen Laanijärvi",67.96611,20.46028,380,"Europe",4
45316,"Dead Sea 7",31.49111,35.42972,-415,"Europe",6
45322,"Lago Preola",37.62,12.64,6,"Europe",3
45324,"Gorgo Basso",37.60866,12.65464,6,"Europe",3
45327,"Adriatic Sea 108MAY90",44.75194,12.75,-32,"Europe",3
45329,"Morttjern",59.05972,11.61778,227,"Europe",3
45331,"Storsandvatnet",63.4575,8.454444,106,"Europe",4
45343,"Svartvatnet",63.35139,8.877778,183,"Europe",4
45345,"Tiåvatnet",63.05972,9.416944,464,"Europe",4
45347,"Råtåsj¢en",62.26667,9.833333,1169,"Europe",4
45349,"Afstjønna",61.64917,9.876667,991,"Europe",4
45351,"Måsåtjørnet",61.5625,10.26778,841,"Europe",4
45377,"Mustjärve bog",59.075,24.1,39,"Europe",3
45379,"Lake Ruila",59.175,24.43111,43,"Europe",3
45381,"Lake Maardu",59.44,25,32,"Europe",3
45383,"Lake Kahala",59.48944,25.53861,33,"Europe",3
45385,"Viitna Linajärv",59.45139,26.01389,75,"Europe",3
45387,"Viitna Linajärv",59.45139,26.01389,75,"Europe",3
45389,"Väike Juusa",58.05917,26.51722,122,"Europe",3
45391,"Lake Verijärv",57.80833,27.05833,90,"Europe",3
45393,"Vällamäe",57.73722,27.06917,250,"Europe",3
45395,"Vällamäe",57.73722,27.06917,250,"Europe",3
45398,"Lake Plaani Külajärv",57.675,27.075,244,"Europe",3
45406,"Niinsaare",59.24806,27.54083,46,"Europe",3
45410,"Lake Jarveotsa",59.03333,24.28333,42,"Europe",3
45629,"Lake Caranã",-2.83465,-55.0418,5,"South America",1
45636,"Litlvatnet",68.52691,14.93089,106,"Europe",4
45639,"Gammelheimenvatnet",68.48221,17.75935,290,"Europe",4
45642,"Bjørnfjelltjørn",68.44417,18.07167,515,"Europe",8
45648,"Swallow Lagoon",-27.4986,153.4547,150,"Indopacific",2
45655,"Mirror Lake",38.74321,-106.432,3347,"Western North America",4
45695,"Triangle Lake Bog",41.11906,-81.2613,330,"Eastern North America",3
45698,"Haugtjernet",60.83513,10.8745,338,"Europe",4
45701,"Kinnshaugen",61.10857,10.35931,591,"Europe",4
45704,"Øygardstjønn",59.62613,7.98669,665,"Europe",4
45707,"Lisletjønn",59.34377,7.305195,520,"Europe",4
45710,"Flotatjønn",59.67017,7.540515,890,"Europe",4
45713,"Lille Kjelavatn",59.79602,7.252055,978,"Europe",4
45716,"Holebudalen",59.84206,6.992657,1144,"Europe",8
45719,"Grostjørna",58.53741,7.734035,180,"Europe",4
45722,"Reiersdalvann",58.32601,7.78555,245,"Europe",4
45725,"Dalane",58.24415,8.004555,40,"Europe",3
45728,"Grauthelleren",58.14445,7.913611,80,"Europe",3
45731,"Isbenttjønn",59.76488,7.434405,787,"Europe",4
45816,"Bonnett Lake",40.66667,-82.1372,285,"Eastern North America",3
46131,"Sweeton Pond",36.79131,-92.2231,304,"Eastern North America",3
46280,"Moossee",47.02139,7.483806,521,"Europe",3
46290,"Anthony Lake",44.95968,-118.231,2174,"Western North America",3
46292,"Twin Lakes",47.24152,-113.911,1263,"Western North America",4
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",6
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",4
46449,"Baika",61.2684,46.75513,44,"Asia",4
46451,"Lake Lamskoye",60.72972,29.14222,14,"Europe",3
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",3
46459,"Lake Medvedevskoye",60.53071,29.90163,103,"Europe",3
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",3
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",3
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",3
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",4
46471,"Lake Andolonomby",-23.058,43.59051,5,"Africa",5
46473,"Selikhovo",53.21161,35.77489,202,"Europe",3
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",3
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",3
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",3
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",3
46483,"Butovka",55.16667,36.41667,213,"Europe",3
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",3
46488,"Lake Kharinei",67.36667,62.75,110,"Asia",4
46490,"Mshinskoye raised bog",59.01111,29.97722,79,"Europe",3
46492,"Khorpyia",61.03333,60.05,120,"Asia",4
46512,"Man'inskii Khartym",64.38333,60.9,112,"Asia",3
46514,"Vishnevskoe Lake",60.50222,29.51694,15,"Europe",3
46516,"Lake Babinskoye",59.61457,28.61129,7,"Europe",3
46521,"William King Flour Mill",51.55222,-0.48389,34,"Europe",3
46522,"William King Flour Mill",51.55222,-0.48389,34,"Europe",3
46523,"Mokhovoye",53.76667,64.25,178,"Asia",6
46535,"La Chonta Bog",9.68627,-83.9429,2310,"South America",1
46544,"Parika",58.48888,25.77353,50,"Europe",3
46603,"Baldwin Lake",34.27645,-116.806,2060,"Western North America",6
46611,"Little Windy Hill Pond",41.43326,-106.337,2980,"Western North America",3
46630,"Begbie Lake",48.58559,-123.683,188,"Western North America",4
46645,"Lower Paintrock Lake",44.39279,-107.382,2798,"Western North America",4
46648,"Pfafforetsee",46.29951,7.58686,555,"Europe",4
46650,"Lago del Segrino",45.82802,9.26482,374,"Europe",3
46653,"Lac du Mont d'Orge Sion",46.23376,7.33926,640,"Europe",4
46655,"Il Fuorn",46.66286,10.20994,1805,"Europe",4
46659,"Rainbow Lake",44.93616,-109.5,2963,"Western North America",3
46672,"Hummingbird Lake",56.55185,-135.012,46,"Western North America",4
46680,"West LaSalle",53.51975,-120.676,878,"Western North America",4
46682,"Paisley Cave 2",42.75668,-120.573,1378,"Western North America",6
46684,"Paisley Cave 2",42.75668,-120.573,1378,"Western North America",6
46687,"Lake Edward",-0.3723,29.60975,920,"Africa",1
46689,"Klaarfontein Springs",-32.4239,18.49444,2,"Africa",6
46691,"Deva-Deva",-7.1222,37.62053,2600,"Africa",5
46693,"Kitumbako",-7.14533,37.63133,2413,"Africa",5
46695,"Oblong Tarn, Mt Kenya, Kenya",-0.14531,37.30171,4350,"Africa",6
46698,"Lake Edward",-0.3723,29.60975,920,"Africa",1
46702,"Mare d'Oursi",14.65787,0.47614,294,"Africa",6
46704,"RUMUIKU",-0.46234,37.53599,2154,"Africa",1
46709,"Rietvlei-Still Bay",-34.3542,21.53545,17,"Africa",6
46711,"Mt Shengena",-4.292,37.92283,2000,"Africa",1
46716,"Billings Park",46.71273,-92.1424,188,"Eastern North America",3
46718,"North Bay",46.65248,-92.2383,183,"Eastern North America",3
46720,"Minnesota Point",46.73338,-92.065,184,"Eastern North America",3
46722,"Pokegama Bay",46.69583,-92.172,186,"Eastern North America",3
46724,"Bosque de Avicennia",-0.92777,-46.7022,2,"South America",1
46726,"North of Clough Island",46.71387,-92.1868,193,"Eastern North America",3
46728,"Lake Tritrivakely",-19.7783,46.91939,1778,"Africa",5
46730,"Beauty Lake",44.96856,-109.572,2878,"Western North America",3
46798,"Driehoek Vlei",-32.44,19.16,900,"Africa",6
46803,"Mica Lake",60.68695,-148.143,100,"Western North America",4
46806,"Sneeuberg Vlei",-32.4467,19.14861,1440,"Africa",6
46841,"Malahlapanga",-22.8889,31.0405,369,"Africa",5
46995,"Furo do Chato",-0.87361,-46.65,2,"South America",1
46998,"Laguna Rabadilla de Vaca",-4.25547,-79.1121,3312,"South America",1
47004,"Serra do Tepequém",3.792011,-61.7043,635,"South America",1
47011,"Laguna Cocha Caranga",-4.04586,-79.1596,2710,"South America",1
47027,"Fuldera-Palü Lunga",46.61469,10.34647,1822,"Europe",4
47110,"Dove Lake",-41.6606,145.9611,934,"Indopacific",3
47259,"Hall's Cave",29.97344,-99.3752,677,"Eastern North America",3
47494,"Campo Salgado",-0.91278,-46.6831,3,"South America",1
47497,"Laguna Zurita",-3.97467,-79.1176,2590,"South America",1
47502,"EL Tiro-Pass",-3.98978,-79.1452,2810,"South America",1
47506,"Seal Beach wetland",33.73917,-118.084,1,"Western North America",6
47520,"Prášilské jezero",49.07525,13.40005,1079,"Europe",3
47527,"Blackwood Sinkhole",26.79872,-77.4234,0,"Eastern North America",1
47535,"Nunalleq",59.72039,-161.845,8,"Western North America",4
47537,"Sa Curcurica",40.45547,9.78752,0,"Europe",2
47555,"Cupola Pond",36.79913,-91.09,243,"Eastern North America",3
47557,"Cupola Pond",36.79913,-91.09,243,"Eastern North America",3
47561,"Laguna Mandioré",-18.0918,-57.5627,92,"South America",1
47564,"Lago Rogaguado",-12.9974,-65.9861,125,"South America",1
47567,"Nativo do Flamengo",-19.1635,-39.9395,25,"South America",1
47571,"Lake Acarabixi",-0.34583,-64.4989,33,"South America",1
47580,"Gorgo Lungo",37.90101,13.40842,877,"Europe",3
47584,"Gorgo Tondo",37.90131,13.41265,783,"Europe",3
47587,"Urgo Pietra Giordano",37.85262,14.12767,1323,"Europe",3
47590,"Urio Quattrocchi",37.90121,14.39575,1044,"Europe",3
47595,"Kashiru Swamp",-3.45,29.53333,2240,"Africa",5
47597,"Kashiru Swamp",-3.45,29.53333,2240,"Africa",5
47599,"Mobile Bay, MB0810-GC20",30.291,-87.883,0,"Eastern North America",2
47602,"St. Catherines Island (Northwest Marsh)",31.68721,-81.1522,0,"Eastern North America",3
47604,"Gouillé Loéré",46.15006,7.35751,2503,"Europe",4
47606,"Palughetto",46.10237,12.40049,1040,"Europe",3
47608,"Lake Malawi MAL05-2",-10.0183,34.18667,468,"Africa",5
47610,"Chickaree Lake",40.33413,-105.841,2796,"Western North America",4
47618,"Hopschensee",46.2525,8.023056,2026,"Europe",4
47621,"Pearson's Pond",37.3527,-122.257,365,"Western North America",3
47663,"Karakol",42.83889,77.3925,2353,"Asia",7
47666,"Lake Huila",-0.42342,-78.0179,2608,"South America",1
47669,"Kichikol",39.98767,73.55193,2541,"Asia",8
47671,"Bakaly",41.86734,71.96008,1859,"Asia",3
47673,"Nizhnee",41.30935,72.96399,1371,"Asia",3
47681,"Verkhnee",41.30912,72.95762,1440,"Asia",3
47683,"Ak Terek",41.2815,72.83431,1748,"Asia",6
47685,"Ortok",41.24565,73.26452,1786,"Asia",3
47687,"Swan Lake",42.2944,-111.992,1450,"Western North America",6
47767,"Grootdrift - Verlorenvlei",-32.4007,18.47406,1,"Africa",6
47769,"Bois de Bilanko",-3.5117,15.35328,725,"Africa",1
47771,"Grootdrift - Verlorenvlei",-32.4007,18.47406,1,"Africa",6
47814,"Bois de Bilanko",-3.5117,15.35328,725,"Africa",1
47817,"Wenquan wetland",44.97373,81.03134,1300,"Asia",6
47864,"CORAF",-4.74201,11.84659,1,"Africa",5
47866,"CORAF",-4.74201,11.84659,1,"Africa",5
47968,"Songolo",-4.7662,11.86641,5,"Africa",3
47973,"Eilandvlei",-33.9934,22.64129,2,"Africa",5
48072,"Dářko",49.63968,15.87371,622,"Europe",3
48222,"Maranguape",-3.89619,-38.7202,900,"South America",1
48358,"Popradské  pleso",49.15343,20.07971,1513,"Europe",4
48361,"Sunken Island Lake",60.59302,-150.886,76,"Western North America",4
48363,"Choquette Lake",59.94518,-151.111,517,"Western North America",4
48549,"Wawona Meadow",37.52858,-119.645,1275,"Western North America",3
48614,"Cerro Toledo",-4.37461,-79.1115,3150,"South America",1
48616,"Morkill Lake",53.60656,-120.652,780,"Western North America",4
48621,"Mallin Casanova",-47.6436,-72.9752,126,"South America",4
48624,"Laguna La Pava",-44.2797,-71.5233,731,"South America",3
48633,"Cerro Toledo",-4.37461,-79.1115,3110,"South America",1
48640,"Lac des Grenouilles",44.09825,7.48358,1994,"Europe",8
48645,"Rabadilla de Vaca mire",-4.25658,-79.1209,3200,"South America",1
48651,"Lowelak Swamp",-2.93333,151.4167,5,"Indopacific",1
48656,"Lake Hordorli",-2.54085,140.5899,798,"Indopacific",1
48658,"Sehestedter Aussendeichsmoor",53.43892,8.307095,4,"Europe",3
48664,"Meerfelder Maar",50.10012,6.756278,336,"Europe",3
48666,"Bandung DPDR-II",-6.99042,107.7291,662,"Indopacific",1
48668,"Flögeln Fischer",53.66697,8.80243,1,"Europe",3
48685,"Nelson Lake",41.83421,-88.3817,211,"Eastern North America",3
48697,"Cenote Kail",16,-91.554,1534,"Eastern North America",3
48700,"Lagunas Natosas Bosque",-4.73042,-79.4241,3495,"South America",1
48703,"Valle Pequeño",-4.11608,-79.1721,3244,"South America",1
48705,"Lake Kumpaka",-2.83663,-77.9621,333,"South America",1
48708,"Day Wash #14",34.29892,-110.655,2236,"Western North America",3
48712,"Forestdale Valley",34.12117,-110.11,1830,"Western North America",3
48717,"Gund Ranch",39.904,-116.59,1731,"Western North America",6
48719,"Forestdale Valley",34.12117,-110.11,1830,"Western North America",3
48721,"Emile Lake",64.05443,-114.106,393,"Western North America",4
48723,"Cheney Lake",46.38043,-91.7011,340,"Eastern North America",3
48726,"Forestdale Valley",34.12117,-110.11,1830,"Western North America",3
48728,"Forestdale Valley",34.12117,-110.11,1830,"Western North America",6
48730,"Cheney Lake",46.38043,-91.7011,340,"Eastern North America",3
48733,"Cocha Caranga Mire",-4.04382,-79.1626,2710,"South America",1
48735,"Rokytecká slať",49.0161,13.41023,1100,"Europe",3
48738,"Kanna fen",58.32503,22.09672,38,"Europe",3
48740,"Dune Pond",34.41357,-119.882,5,"Western North America",2
48750,"Rocky Draw",34.27855,-110.459,2150,"Western North America",3
48752,"Laguna Portezuelo",-37.9118,-71.0408,1733,"South America",3
48756,"La Calderilla",27.96268,-15.5534,1770,"Africa",5
48761,"Steinkiste",53.65993,8.772888,4,"Europe",3
48765,"Llaviucu",-2.84278,-79.1461,3115,"South America",1
48769,"Flögelner Holz",53.65484,8.769558,6,"Europe",3
48771,"Sharp Hollow",34.30232,-110.817,2312,"Western North America",3
48777,"Fuhrenkamp",53.65498,8.77929,6,"Europe",3
48782,"Jagen 20",53.67158,8.717136,8,"Europe",3
48794,"Immenmoor",53.67397,8.724022,7,"Europe",3
48796,"Silbersee",53.66392,8.727432,6,"Europe",3
48798,"Swienskuhle",53.67167,8.722844,5,"Europe",3
48812,"Benfield Lake",46.54011,-92.6019,343,"Eastern North America",3
48814,"Borden Lake",46.18861,-89.7,510,"Eastern North America",3
48816,"Ackerman Lake",46.33129,-86.7979,287,"Eastern North America",3
48818,"Hells Kitchen Lake",46.18583,-89.7031,505,"Eastern North America",3
48837,"Lake Pata",0.28602,-66.6767,300,"South America",1
48840,"Cajanuma valley",-4.14972,-79.1569,3285,"South America",1
48843,"BB01",35.82929,-106.614,2485,"Western North America",3
48846,"BB02",35.8344,-106.619,2496,"Western North America",3
48854,"Lake Fork Canyon",35.85899,-106.728,2457,"Western North America",3
48857,"MCA4",35.79181,-106.634,2500,"Western North America",3
48861,"Ackerman Lake",46.33129,-86.7979,287,"Eastern North America",3
48873,"South Kratt Lake",46.84313,-88.8633,369,"Eastern North America",3
48875,"Vankervelsvlei",-34.0132,22.90335,153,"Africa",5
48877,"Eilandvlei",-33.9944,22.64013,2,"Africa",5
48879,"Trout Lake",46.85857,-87.8961,255,"Eastern North America",3
48881,"Wichser Lake",45.23731,-88.6787,398,"Eastern North America",3
48882,"Haarsteegse Wiel",51.71756,5.185116,1,"Europe",3
48883,"Haarsteegse Wiel",51.71756,5.185116,1,"Europe",3
48887,"Young Lake",46.44318,-85.7162,281,"Eastern North America",3
48889,"Young Lake",46.44318,-85.7162,281,"Eastern North America",3
48893,"Partridge Lake",47.41911,-88.0083,301,"Eastern North America",3
48895,"Partridge Lake",47.41911,-88.0083,301,"Eastern North America",3
48911,"Etang Fer-de-Lance",45.35584,-72.2262,288,"Eastern North America",3
